station,datetime,obs_type,obs_value,TMAX_F,datetime_dt,year
EIE00101859,18641029,TMAX,12.2,53.96,1864-10-29,1864
CA006158350,18641015,TMAX,12.2,53.96,1864-10-15,1864
BE000006447,18641013,TMAX,12.2,53.96,1864-10-13,1864
ASN00090015,18640704,TMAX,12.2,53.96,1864-07-04,1864
EIE00101859,18640407,TMAX,12.2,53.96,1864-04-07,1864
UK000047811,18641117,TMAX,12.2,53.96,1864-11-17,1864
UK000056225,18641028,TMAX,12.2,53.96,1864-10-28,1864
CA006158350,18641022,TMAX,12.2,53.96,1864-10-22,1864
EIE00101859,18641014,TMAX,12.2,53.96,1864-10-14,1864
EZE00100082,18640411,TMAX,12.2,53.96,1864-04-11,1864
EIE00101859,18640322,TMAX,12.2,53.96,1864-03-22,1864
SZ000006717,18640721,TMAX,12.3,54.14,1864-07-21,1864
GM000004204,18640510,TMAX,12.3,54.14,1864-05-10,1864
UK000047811,18641027,TMAX,12.3,54.14,1864-10-27,1864
ITE00100550,18641005,TMAX,12.3,54.14,1864-10-05,1864
GME00125218,18640507,TMAX,12.3,54.14,1864-05-07,1864
GM000004204,18640524,TMAX,12.3,54.14,1864-05-24,1864
AU000005901,18640323,TMAX,12.3,54.14,1864-03-23,1864
UK000047811,18641010,TMAX,12.3,54.14,1864-10-10,1864
ASN00086071,18640726,TMAX,12.3,54.14,1864-07-26,1864
EZE00100082,18641013,TMAX,12.3,54.14,1864-10-13,1864
AU000005901,18640417,TMAX,12.3,54.14,1864-04-17,1864
BE000006447,18640504,TMAX,12.3,54.14,1864-05-04,1864
GM000004204,18640429,TMAX,12.4,54.32,1864-04-29,1864
SZ000006717,18640623,TMAX,12.4,54.32,1864-06-23,1864
BE000006447,18640410,TMAX,12.4,54.32,1864-04-10,1864
UK000047811,18640411,TMAX,12.4,54.32,1864-04-11,1864
ITE00100554,18641105,TMAX,12.4,54.32,1864-11-05,1864
BE000006447,18641007,TMAX,12.4,54.32,1864-10-07,1864
UK000056225,18640313,TMAX,12.4,54.32,1864-03-13,1864
UK000047811,18641026,TMAX,12.4,54.32,1864-10-26,1864
UK000047811,18640417,TMAX,12.4,54.32,1864-04-17,1864
BE000006447,18641014,TMAX,12.4,54.32,1864-10-14,1864
EZE00100082,18640420,TMAX,12.4,54.32,1864-04-20,1864
GME00125218,18640523,TMAX,12.4,54.32,1864-05-23,1864
GM000004204,18640527,TMAX,12.4,54.32,1864-05-27,1864
BE000006447,18641009,TMAX,12.4,54.32,1864-10-09,1864
UK000056225,18641008,TMAX,12.4,54.32,1864-10-08,1864
ITE00100554,18641119,TMAX,12.4,54.32,1864-11-19,1864
ITE00100550,18641006,TMAX,12.5,54.5,1864-10-06,1864
AGE00135039,18640122,TMAX,12.5,54.5,1864-01-22,1864
AU000005901,18641011,TMAX,12.5,54.5,1864-10-11,1864
ASN00066062,18640715,TMAX,12.5,54.5,1864-07-15,1864
AGE00135039,18640120,TMAX,12.5,54.5,1864-01-20,1864
SZ000006717,18640727,TMAX,12.5,54.5,1864-07-27,1864
ASN00086071,18640819,TMAX,12.5,54.5,1864-08-19,1864
GME00125218,18640825,TMAX,12.5,54.5,1864-08-25,1864
AU000005901,18640216,TMAX,12.5,54.5,1864-02-16,1864
AGE00135039,18640121,TMAX,12.5,54.5,1864-01-21,1864
AGE00135039,18641229,TMAX,12.5,54.5,1864-12-29,1864
AGE00135039,18640130,TMAX,12.5,54.5,1864-01-30,1864
AGE00135039,18640107,TMAX,12.5,54.5,1864-01-07,1864
ASN00086071,18640902,TMAX,12.5,54.5,1864-09-02,1864
EZE00100082,18640913,TMAX,12.5,54.5,1864-09-13,1864
AGE00135039,18640126,TMAX,12.5,54.5,1864-01-26,1864
ITE00100550,18641125,TMAX,12.5,54.5,1864-11-25,1864
AGE00135039,18641228,TMAX,12.5,54.5,1864-12-28,1864
BE000006447,18640321,TMAX,12.5,54.5,1864-03-21,1864
AGE00135039,18640205,TMAX,12.5,54.5,1864-02-05,1864
ITE00100554,18641020,TMAX,12.5,54.5,1864-10-20,1864
AU000005901,18641028,TMAX,12.6,54.68,1864-10-28,1864
ASN00066062,18640702,TMAX,12.6,54.68,1864-07-02,1864
UK000056225,18640214,TMAX,12.6,54.68,1864-02-14,1864
UK000056225,18641014,TMAX,12.6,54.68,1864-10-14,1864
ITE00100550,18640320,TMAX,12.6,54.68,1864-03-20,1864
UK000056225,18640407,TMAX,12.6,54.68,1864-04-07,1864
ASN00086071,18640701,TMAX,12.6,54.68,1864-07-01,1864
UK000047811,18640412,TMAX,12.6,54.68,1864-04-12,1864
BE000006447,18640325,TMAX,12.7,54.86,1864-03-25,1864
BE000006447,18640306,TMAX,12.7,54.86,1864-03-06,1864
UK000056225,18641010,TMAX,12.7,54.86,1864-10-10,1864
BE000006447,18640307,TMAX,12.7,54.86,1864-03-07,1864
ASN00086071,18640727,TMAX,12.7,54.86,1864-07-27,1864
UK000056225,18641127,TMAX,12.7,54.86,1864-11-27,1864
UK000056225,18641019,TMAX,12.7,54.86,1864-10-19,1864
BE000006447,18640305,TMAX,12.7,54.86,1864-03-05,1864
UK000047811,18640529,TMAX,12.7,54.86,1864-05-29,1864
ITE00100554,18640322,TMAX,12.7,54.86,1864-03-22,1864
ASN00066062,18640818,TMAX,12.7,54.86,1864-08-18,1864
BE000006447,18641006,TMAX,12.7,54.86,1864-10-06,1864
ITE00100554,18640326,TMAX,12.7,54.86,1864-03-26,1864
UK000056225,18641012,TMAX,12.7,54.86,1864-10-12,1864
AGE00135039,18641220,TMAX,12.7,54.86,1864-12-20,1864
UK000056225,18640324,TMAX,12.7,54.86,1864-03-24,1864
ASN00090015,18640822,TMAX,12.8,55.040000000000006,1864-08-22,1864
BE000006447,18640319,TMAX,12.8,55.040000000000006,1864-03-19,1864
BE000006447,18640501,TMAX,12.8,55.040000000000006,1864-05-01,1864
EIE00101859,18641020,TMAX,12.8,55.040000000000006,1864-10-20,1864
CA006158350,18640422,TMAX,12.8,55.040000000000006,1864-04-22,1864
CA006158350,18640925,TMAX,12.8,55.040000000000006,1864-09-25,1864
ASN00090015,18640612,TMAX,12.8,55.040000000000006,1864-06-12,1864
GM000004204,18640325,TMAX,12.8,55.040000000000006,1864-03-25,1864
ASN00090015,18640804,TMAX,12.8,55.040000000000006,1864-08-04,1864
EIE00101859,18640318,TMAX,12.8,55.040000000000006,1864-03-18,1864
UK000047811,18641013,TMAX,12.8,55.040000000000006,1864-10-13,1864
ASN00090015,18640428,TMAX,12.8,55.040000000000006,1864-04-28,1864
AU000005901,18640418,TMAX,12.8,55.040000000000006,1864-04-18,1864
EIE00101859,18641018,TMAX,12.8,55.040000000000006,1864-10-18,1864
SZ000006717,18640729,TMAX,12.8,55.040000000000006,1864-07-29,1864
AU000005901,18640312,TMAX,12.8,55.040000000000006,1864-03-12,1864
ASN00090015,18640607,TMAX,12.8,55.040000000000006,1864-06-07,1864
CA006158350,18641108,TMAX,12.8,55.040000000000006,1864-11-08,1864
ITE00100550,18641104,TMAX,12.8,55.040000000000006,1864-11-04,1864
ASN00090015,18640627,TMAX,12.8,55.040000000000006,1864-06-27,1864
SZ000006717,18640909,TMAX,12.8,55.040000000000006,1864-09-09,1864
CA006158350,18640512,TMAX,12.8,55.040000000000006,1864-05-12,1864
EZE00100082,18641024,TMAX,12.8,55.040000000000006,1864-10-24,1864
AU000005901,18641017,TMAX,12.8,55.040000000000006,1864-10-17,1864
ITE00100550,18640409,TMAX,12.8,55.040000000000006,1864-04-09,1864
CA006158350,18640513,TMAX,12.8,55.040000000000006,1864-05-13,1864
UK000047811,18641204,TMAX,12.8,55.040000000000006,1864-12-04,1864
EIE00101859,18641013,TMAX,12.8,55.040000000000006,1864-10-13,1864
ASN00086071,18640901,TMAX,12.8,55.040000000000006,1864-09-01,1864
AU000005901,18640814,TMAX,12.9,55.22,1864-08-14,1864
GM000004204,18640508,TMAX,12.9,55.22,1864-05-08,1864
UK000047811,18641029,TMAX,12.9,55.22,1864-10-29,1864
ASN00086071,18641006,TMAX,12.9,55.22,1864-10-06,1864
SZ000006717,18640807,TMAX,12.9,55.22,1864-08-07,1864
ASN00086071,18640801,TMAX,12.9,55.22,1864-08-01,1864
ASN00086071,18640820,TMAX,12.9,55.22,1864-08-20,1864
UK000047811,18641015,TMAX,12.9,55.22,1864-10-15,1864
ASN00086071,18640729,TMAX,12.9,55.22,1864-07-29,1864
ASN00086071,18640824,TMAX,12.9,55.22,1864-08-24,1864
EZE00100082,18641028,TMAX,12.9,55.22,1864-10-28,1864
UK000047811,18641002,TMAX,12.9,55.22,1864-10-02,1864
UK000047811,18641003,TMAX,12.9,55.22,1864-10-03,1864
AGE00135039,18640118,TMAX,13.0,55.400000000000006,1864-01-18,1864
AGE00135039,18641203,TMAX,13.0,55.400000000000006,1864-12-03,1864
AGE00135039,18640115,TMAX,13.0,55.400000000000006,1864-01-15,1864
AGE00135039,18641222,TMAX,13.0,55.400000000000006,1864-12-22,1864
ITE00100550,18641004,TMAX,13.0,55.400000000000006,1864-10-04,1864
AGE00135039,18641215,TMAX,13.0,55.400000000000006,1864-12-15,1864
BE000006447,18640304,TMAX,13.0,55.400000000000006,1864-03-04,1864
GM000004204,18640307,TMAX,13.0,55.400000000000006,1864-03-07,1864
UK000047811,18641009,TMAX,13.0,55.400000000000006,1864-10-09,1864
AGE00135039,18641223,TMAX,13.0,55.400000000000006,1864-12-23,1864
UK000047811,18640426,TMAX,13.0,55.400000000000006,1864-04-26,1864
UK000047811,18641005,TMAX,13.0,55.400000000000006,1864-10-05,1864
AGE00135039,18640123,TMAX,13.0,55.400000000000006,1864-01-23,1864
AU000005901,18640326,TMAX,13.0,55.400000000000006,1864-03-26,1864
UK000047811,18641007,TMAX,13.0,55.400000000000006,1864-10-07,1864
UK000056225,18640508,TMAX,13.0,55.400000000000006,1864-05-08,1864
AGE00135039,18641207,TMAX,13.0,55.400000000000006,1864-12-07,1864
AGE00135039,18641205,TMAX,13.0,55.400000000000006,1864-12-05,1864
ITE00100554,18640309,TMAX,13.0,55.400000000000006,1864-03-09,1864
ITE00100550,18640325,TMAX,13.0,55.400000000000006,1864-03-25,1864
UK000056225,18640507,TMAX,13.0,55.400000000000006,1864-05-07,1864
AGE00135039,18641227,TMAX,13.0,55.400000000000006,1864-12-27,1864
BE000006447,18640417,TMAX,13.0,55.400000000000006,1864-04-17,1864
ITE00100550,18640314,TMAX,13.1,55.58,1864-03-14,1864
ITE00100554,18640315,TMAX,13.1,55.58,1864-03-15,1864
ASN00066062,18640712,TMAX,13.1,55.58,1864-07-12,1864
AU000005901,18640928,TMAX,13.1,55.58,1864-09-28,1864
AU000005901,18640913,TMAX,13.1,55.58,1864-09-13,1864
ASN00086071,18641028,TMAX,13.1,55.58,1864-10-28,1864
AU000005901,18640306,TMAX,13.1,55.58,1864-03-06,1864
ASN00086071,18640626,TMAX,13.1,55.58,1864-06-26,1864
EZE00100082,18640508,TMAX,13.1,55.58,1864-05-08,1864
BE000006447,18641010,TMAX,13.1,55.58,1864-10-10,1864
AU000005901,18641013,TMAX,13.1,55.58,1864-10-13,1864
EZE00100082,18641021,TMAX,13.1,55.58,1864-10-21,1864
BE000006447,18640526,TMAX,13.1,55.58,1864-05-26,1864
GME00125218,18641021,TMAX,13.1,55.58,1864-10-21,1864
UK000047811,18640416,TMAX,13.1,55.58,1864-04-16,1864
ASN00066062,18640624,TMAX,13.1,55.58,1864-06-24,1864
UK000056225,18640425,TMAX,13.1,55.58,1864-04-25,1864
SZ000006717,18640808,TMAX,13.1,55.58,1864-08-08,1864
UK000056225,18640525,TMAX,13.1,55.58,1864-05-25,1864
ITE00100550,18640313,TMAX,13.1,55.58,1864-03-13,1864
GME00125218,18640929,TMAX,13.1,55.58,1864-09-29,1864
ASN00066062,18640701,TMAX,13.1,55.58,1864-07-01,1864
BE000006447,18640502,TMAX,13.1,55.58,1864-05-02,1864
UK000056225,18641023,TMAX,13.2,55.76,1864-10-23,1864
UK000056225,18641024,TMAX,13.2,55.76,1864-10-24,1864
ASN00066062,18640630,TMAX,13.2,55.76,1864-06-30,1864
UK000056225,18640411,TMAX,13.2,55.76,1864-04-11,1864
ASN00086071,18640424,TMAX,13.2,55.76,1864-04-24,1864
ASN00086071,18641027,TMAX,13.2,55.76,1864-10-27,1864
SZ000006717,18640717,TMAX,13.2,55.76,1864-07-17,1864
UK000056225,18640426,TMAX,13.2,55.76,1864-04-26,1864
ITE00100554,18640321,TMAX,13.2,55.76,1864-03-21,1864
CA006158350,18640926,TMAX,13.3,55.94,1864-09-26,1864
ASN00090015,18640826,TMAX,13.3,55.94,1864-08-26,1864
AU000005901,18640316,TMAX,13.3,55.94,1864-03-16,1864
ASN00090015,18640525,TMAX,13.3,55.94,1864-05-25,1864
ASN00090015,18640730,TMAX,13.3,55.94,1864-07-30,1864
ASN00090015,18640915,TMAX,13.3,55.94,1864-09-15,1864
ASN00090015,18641012,TMAX,13.3,55.94,1864-10-12,1864
ASN00090015,18640628,TMAX,13.3,55.94,1864-06-28,1864
UK000056225,18640528,TMAX,13.3,55.94,1864-05-28,1864
CA006158350,18641002,TMAX,13.3,55.94,1864-10-02,1864
EIE00101859,18640319,TMAX,13.3,55.94,1864-03-19,1864
ASN00066062,18640703,TMAX,13.3,55.94,1864-07-03,1864
ASN00090015,18641027,TMAX,13.3,55.94,1864-10-27,1864
AU000005901,18640510,TMAX,13.3,55.94,1864-05-10,1864
ASN00090015,18640608,TMAX,13.3,55.94,1864-06-08,1864
UK000056225,18641022,TMAX,13.3,55.94,1864-10-22,1864
EIE00101859,18641017,TMAX,13.3,55.94,1864-10-17,1864
ASN00090015,18641006,TMAX,13.3,55.94,1864-10-06,1864
ASN00090015,18640829,TMAX,13.3,55.94,1864-08-29,1864
ASN00090015,18640720,TMAX,13.3,55.94,1864-07-20,1864
ASN00090015,18640811,TMAX,13.3,55.94,1864-08-11,1864
ASN00090015,18640717,TMAX,13.3,55.94,1864-07-17,1864
ASN00086071,18640720,TMAX,13.3,55.94,1864-07-20,1864
ASN00090015,18640719,TMAX,13.3,55.94,1864-07-19,1864
ASN00090015,18640902,TMAX,13.3,55.94,1864-09-02,1864
ASN00090015,18640831,TMAX,13.3,55.94,1864-08-31,1864
ASN00090015,18640626,TMAX,13.3,55.94,1864-06-26,1864
ASN00090015,18641005,TMAX,13.3,55.94,1864-10-05,1864
ASN00086071,18640708,TMAX,13.3,55.94,1864-07-08,1864
EIE00101859,18641015,TMAX,13.3,55.94,1864-10-15,1864
ITE00100554,18641029,TMAX,13.3,55.94,1864-10-29,1864
GM000004204,18640427,TMAX,13.3,55.94,1864-04-27,1864
EIE00101859,18641019,TMAX,13.3,55.94,1864-10-19,1864
ASN00090015,18640728,TMAX,13.3,55.94,1864-07-28,1864
ASN00090015,18641020,TMAX,13.3,55.94,1864-10-20,1864
ASN00090015,18640609,TMAX,13.3,55.94,1864-06-09,1864
BE000006447,18640523,TMAX,13.3,55.94,1864-05-23,1864
ASN00086071,18640612,TMAX,13.3,55.94,1864-06-12,1864
ASN00090015,18640930,TMAX,13.3,55.94,1864-09-30,1864
EIE00101859,18641012,TMAX,13.3,55.94,1864-10-12,1864
BE000006447,18641011,TMAX,13.3,55.94,1864-10-11,1864
AU000005901,18640420,TMAX,13.3,55.94,1864-04-20,1864
CA006158350,18640421,TMAX,13.3,55.94,1864-04-21,1864
ASN00090015,18640929,TMAX,13.3,55.94,1864-09-29,1864
ITE00100554,18640316,TMAX,13.4,56.120000000000005,1864-03-16,1864
EZE00100082,18640926,TMAX,13.4,56.120000000000005,1864-09-26,1864
BE000006447,18640412,TMAX,13.4,56.120000000000005,1864-04-12,1864
ASN00066062,18640719,TMAX,13.4,56.120000000000005,1864-07-19,1864
UK000047811,18641016,TMAX,13.4,56.120000000000005,1864-10-16,1864
GME00125218,18640309,TMAX,13.4,56.120000000000005,1864-03-09,1864
GM000004204,18640326,TMAX,13.4,56.120000000000005,1864-03-26,1864
ITE00100554,18641019,TMAX,13.4,56.120000000000005,1864-10-19,1864
ITE00100550,18641115,TMAX,13.4,56.120000000000005,1864-11-15,1864
GM000004204,18641021,TMAX,13.4,56.120000000000005,1864-10-21,1864
EZE00100082,18640928,TMAX,13.4,56.120000000000005,1864-09-28,1864
UK000056225,18640212,TMAX,13.4,56.120000000000005,1864-02-12,1864
AGE00135039,18641202,TMAX,13.5,56.3,1864-12-02,1864
AGE00135039,18641224,TMAX,13.5,56.3,1864-12-24,1864
AGE00135039,18640129,TMAX,13.5,56.3,1864-01-29,1864
AGE00135039,18640127,TMAX,13.5,56.3,1864-01-27,1864
AGE00135039,18641208,TMAX,13.5,56.3,1864-12-08,1864
AGE00135039,18640116,TMAX,13.5,56.3,1864-01-16,1864
AU000005901,18640419,TMAX,13.5,56.3,1864-04-19,1864
AGE00135039,18640210,TMAX,13.5,56.3,1864-02-10,1864
AGE00135039,18641107,TMAX,13.5,56.3,1864-11-07,1864
ITE00100554,18641006,TMAX,13.5,56.3,1864-10-06,1864
ASN00066062,18640629,TMAX,13.5,56.3,1864-06-29,1864
AGE00135039,18640128,TMAX,13.5,56.3,1864-01-28,1864
EZE00100082,18640507,TMAX,13.5,56.3,1864-05-07,1864
BE000006447,18641016,TMAX,13.5,56.3,1864-10-16,1864
BE000006447,18641012,TMAX,13.5,56.3,1864-10-12,1864
AU000005901,18640524,TMAX,13.5,56.3,1864-05-24,1864
BE000006447,18640823,TMAX,13.5,56.3,1864-08-23,1864
AGE00135039,18641221,TMAX,13.5,56.3,1864-12-21,1864
GME00125218,18640707,TMAX,13.5,56.3,1864-07-07,1864
AGE00135039,18640111,TMAX,13.5,56.3,1864-01-11,1864
UK000047811,18640427,TMAX,13.5,56.3,1864-04-27,1864
GM000004204,18640315,TMAX,13.5,56.3,1864-03-15,1864
AGE00135039,18640314,TMAX,13.5,56.3,1864-03-14,1864
UK000047811,18641017,TMAX,13.5,56.3,1864-10-17,1864
AGE00135039,18640113,TMAX,13.5,56.3,1864-01-13,1864
GM000004204,18640930,TMAX,13.5,56.3,1864-09-30,1864
ITE00100550,18640316,TMAX,13.5,56.3,1864-03-16,1864
GM000004204,18640523,TMAX,13.5,56.3,1864-05-23,1864
EZE00100082,18641026,TMAX,13.5,56.3,1864-10-26,1864
ITE00100554,18641028,TMAX,13.6,56.480000000000004,1864-10-28,1864
UK000047811,18641006,TMAX,13.6,56.480000000000004,1864-10-06,1864
BE000006447,18641027,TMAX,13.6,56.480000000000004,1864-10-27,1864
UK000056225,18640503,TMAX,13.6,56.480000000000004,1864-05-03,1864
UK000056225,18640412,TMAX,13.6,56.480000000000004,1864-04-12,1864
UK000047811,18640404,TMAX,13.6,56.480000000000004,1864-04-04,1864
UK000056225,18641020,TMAX,13.6,56.480000000000004,1864-10-20,1864
GME00125218,18640928,TMAX,13.6,56.480000000000004,1864-09-28,1864
BE000006447,18640426,TMAX,13.6,56.480000000000004,1864-04-26,1864
ASN00086071,18640623,TMAX,13.7,56.66,1864-06-23,1864
ASN00086071,18640622,TMAX,13.7,56.66,1864-06-22,1864
ASN00086071,18640621,TMAX,13.7,56.66,1864-06-21,1864
ASN00086071,18640628,TMAX,13.7,56.66,1864-06-28,1864
ASN00086071,18640528,TMAX,13.7,56.66,1864-05-28,1864
ASN00086071,18640629,TMAX,13.7,56.66,1864-06-29,1864
ASN00086071,18640823,TMAX,13.7,56.66,1864-08-23,1864
ASN00086071,18640814,TMAX,13.7,56.66,1864-08-14,1864
UK000047811,18641008,TMAX,13.7,56.66,1864-10-08,1864
ASN00086071,18640627,TMAX,13.7,56.66,1864-06-27,1864
UK000056225,18640303,TMAX,13.7,56.66,1864-03-03,1864
ASN00086071,18640806,TMAX,13.7,56.66,1864-08-06,1864
SZ000006717,18640802,TMAX,13.7,56.66,1864-08-02,1864
UK000056225,18640423,TMAX,13.7,56.66,1864-04-23,1864
ASN00086071,18640425,TMAX,13.7,56.66,1864-04-25,1864
UK000056225,18640408,TMAX,13.7,56.66,1864-04-08,1864
UK000056225,18641015,TMAX,13.7,56.66,1864-10-15,1864
ASN00086071,18640617,TMAX,13.7,56.66,1864-06-17,1864
ASN00066062,18640902,TMAX,13.7,56.66,1864-09-02,1864
ASN00086071,18640725,TMAX,13.7,56.66,1864-07-25,1864
BE000006447,18641017,TMAX,13.7,56.66,1864-10-17,1864
ASN00086071,18640520,TMAX,13.7,56.66,1864-05-20,1864
ASN00066062,18640819,TMAX,13.8,56.84,1864-08-19,1864
ITE00100554,18641104,TMAX,13.8,56.84,1864-11-04,1864
UK000056225,18641027,TMAX,13.8,56.84,1864-10-27,1864
ASN00066062,18640627,TMAX,13.8,56.84,1864-06-27,1864
ITE00100550,18640416,TMAX,13.8,56.84,1864-04-16,1864
UK000047811,18640530,TMAX,13.8,56.84,1864-05-30,1864
UK000047811,18640531,TMAX,13.8,56.84,1864-05-31,1864
EZE00100082,18640315,TMAX,13.8,56.84,1864-03-15,1864
ASN00086071,18640619,TMAX,13.8,56.84,1864-06-19,1864
ITE00100550,18640322,TMAX,13.8,56.84,1864-03-22,1864
GME00125218,18640902,TMAX,13.8,56.84,1864-09-02,1864
GME00125218,18640812,TMAX,13.8,56.84,1864-08-12,1864
ASN00090015,18640815,TMAX,13.9,57.019999999999996,1864-08-15,1864
ASN00090015,18640424,TMAX,13.9,57.019999999999996,1864-04-24,1864
ASN00066062,18640623,TMAX,13.9,57.019999999999996,1864-06-23,1864
EIE00101859,18640320,TMAX,13.9,57.019999999999996,1864-03-20,1864
UK000047811,18640407,TMAX,13.9,57.019999999999996,1864-04-07,1864
ASN00090015,18641022,TMAX,13.9,57.019999999999996,1864-10-22,1864
ASN00090015,18640427,TMAX,13.9,57.019999999999996,1864-04-27,1864
ASN00090015,18640707,TMAX,13.9,57.019999999999996,1864-07-07,1864
AU000005901,18641001,TMAX,13.9,57.019999999999996,1864-10-01,1864
ASN00090015,18641001,TMAX,13.9,57.019999999999996,1864-10-01,1864
EIE00101859,18641011,TMAX,13.9,57.019999999999996,1864-10-11,1864
ITE00100554,18640313,TMAX,13.9,57.019999999999996,1864-03-13,1864
ITE00100554,18640403,TMAX,13.9,57.019999999999996,1864-04-03,1864
ASN00086071,18640608,TMAX,13.9,57.019999999999996,1864-06-08,1864
ASN00090015,18640713,TMAX,13.9,57.019999999999996,1864-07-13,1864
ASN00090015,18640725,TMAX,13.9,57.019999999999996,1864-07-25,1864
ASN00090015,18640723,TMAX,13.9,57.019999999999996,1864-07-23,1864
EIE00101859,18641016,TMAX,13.9,57.019999999999996,1864-10-16,1864
ASN00090015,18640819,TMAX,13.9,57.019999999999996,1864-08-19,1864
CA006158350,18640508,TMAX,13.9,57.019999999999996,1864-05-08,1864
ASN00090015,18640722,TMAX,13.9,57.019999999999996,1864-07-22,1864
ASN00090015,18640605,TMAX,13.9,57.019999999999996,1864-06-05,1864
CA006158350,18641010,TMAX,13.9,57.019999999999996,1864-10-10,1864
BE000006447,18640509,TMAX,13.9,57.019999999999996,1864-05-09,1864
ASN00090015,18640901,TMAX,13.9,57.019999999999996,1864-09-01,1864
ASN00090015,18640602,TMAX,13.9,57.019999999999996,1864-06-02,1864
EIE00101859,18641009,TMAX,13.9,57.019999999999996,1864-10-09,1864
ASN00086071,18640630,TMAX,13.9,57.019999999999996,1864-06-30,1864
ASN00090015,18640715,TMAX,13.9,57.019999999999996,1864-07-15,1864
EZE00100082,18641025,TMAX,13.9,57.019999999999996,1864-10-25,1864
ASN00086071,18640805,TMAX,13.9,57.019999999999996,1864-08-05,1864
ASN00090015,18640808,TMAX,13.9,57.019999999999996,1864-08-08,1864
ASN00090015,18640630,TMAX,13.9,57.019999999999996,1864-06-30,1864
ASN00090015,18640807,TMAX,13.9,57.019999999999996,1864-08-07,1864
ASN00086071,18640810,TMAX,13.9,57.019999999999996,1864-08-10,1864
ASN00090015,18640803,TMAX,13.9,57.019999999999996,1864-08-03,1864
ASN00090015,18640830,TMAX,13.9,57.019999999999996,1864-08-30,1864
ASN00090015,18640806,TMAX,13.9,57.019999999999996,1864-08-06,1864
ASN00066062,18640825,TMAX,13.9,57.019999999999996,1864-08-25,1864
UK000047811,18640920,TMAX,13.9,57.019999999999996,1864-09-20,1864
ASN00086071,18640804,TMAX,13.9,57.019999999999996,1864-08-04,1864
EZE00100082,18640525,TMAX,13.9,57.019999999999996,1864-05-25,1864
CA006158350,18640922,TMAX,13.9,57.019999999999996,1864-09-22,1864
ITE00100550,18640326,TMAX,14.0,57.2,1864-03-26,1864
ITE00100554,18641003,TMAX,14.0,57.2,1864-10-03,1864
ITE00100554,18641004,TMAX,14.0,57.2,1864-10-04,1864
SZ000006717,18640805,TMAX,14.0,57.2,1864-08-05,1864
UK000047811,18640414,TMAX,14.0,57.2,1864-04-14,1864
EZE00100082,18640327,TMAX,14.0,57.2,1864-03-27,1864
UK000047811,18640413,TMAX,14.0,57.2,1864-04-13,1864
ITE00100554,18641005,TMAX,14.0,57.2,1864-10-05,1864
UK000047811,18641014,TMAX,14.0,57.2,1864-10-14,1864
AGE00135039,18640102,TMAX,14.0,57.2,1864-01-02,1864
ITE00100550,18640505,TMAX,14.0,57.2,1864-05-05,1864
UK000056225,18640416,TMAX,14.0,57.2,1864-04-16,1864
ITE00100554,18640312,TMAX,14.0,57.2,1864-03-12,1864
UK000047811,18640418,TMAX,14.0,57.2,1864-04-18,1864
SZ000006717,18640731,TMAX,14.0,57.2,1864-07-31,1864
GME00125218,18640420,TMAX,14.0,57.2,1864-04-20,1864
AGE00135039,18641108,TMAX,14.0,57.2,1864-11-08,1864
AGE00135039,18640114,TMAX,14.0,57.2,1864-01-14,1864
AGE00135039,18641219,TMAX,14.0,57.2,1864-12-19,1864
EZE00100082,18640927,TMAX,14.0,57.2,1864-09-27,1864
UK000056225,18641013,TMAX,14.1,57.379999999999995,1864-10-13,1864
GM000004204,18640308,TMAX,14.1,57.379999999999995,1864-03-08,1864
UK000047811,18641004,TMAX,14.1,57.379999999999995,1864-10-04,1864
ITE00100554,18640422,TMAX,14.1,57.379999999999995,1864-04-22,1864
EZE00100082,18641023,TMAX,14.1,57.379999999999995,1864-10-23,1864
GME00125218,18640926,TMAX,14.1,57.379999999999995,1864-09-26,1864
UK000047811,18640419,TMAX,14.1,57.379999999999995,1864-04-19,1864
GME00125218,18640529,TMAX,14.1,57.379999999999995,1864-05-29,1864
GM000004204,18640929,TMAX,14.1,57.379999999999995,1864-09-29,1864
UK000056225,18641011,TMAX,14.1,57.379999999999995,1864-10-11,1864
BE000006447,18640320,TMAX,14.1,57.379999999999995,1864-03-20,1864
ASN00086071,18640728,TMAX,14.1,57.379999999999995,1864-07-28,1864
UK000047811,18640430,TMAX,14.1,57.379999999999995,1864-04-30,1864
GME00125218,18641026,TMAX,14.1,57.379999999999995,1864-10-26,1864
ASN00066062,18640622,TMAX,14.1,57.379999999999995,1864-06-22,1864
SZ000006717,18640725,TMAX,14.1,57.379999999999995,1864-07-25,1864
ASN00086071,18640602,TMAX,14.1,57.379999999999995,1864-06-02,1864
UK000047811,18640501,TMAX,14.1,57.379999999999995,1864-05-01,1864
UK000047811,18640601,TMAX,14.2,57.56,1864-06-01,1864
